0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,classes
1530.6957299592,-1256.3245103277,-926.3883952996,1210.4221798245,-31.6056392121,-650.2071414213,-243.7527980461,165.9014502688,593.7095567027,62.1539007534,9.7034149084,-325.3660235605,-838.1590342552,-614.5894351634,-459.8809526283,-64.5121149943,-164.4509067572,327.6164643819,531.8309805847,7.3362714818,-384.3226416694,54.0396287092,141.2350876255,93.2704742438,-207.0510454293,10.4566338085,269.007412081,-83.8487290224,235.3112646567,322.3256887969,-322.8377781713,-279.5724566284,248.3941756065,164.6837138107,186.7489680016,56
-747.9714761103,213.3991043096,-1176.5761967646,-1387.944488626,51.5510529841,-71.9338593039,357.2685621975,-528.689203808,-532.4597084884,264.0347000474,141.9052612784,39.7515025623,-43.2510933834,301.5835311436,-285.7822610349,-214.2123636905,-99.5524928997,-227.7187356898,40.8968514599,-143.4560824277,232.1872753098,80.6632516938,-140.6542450533,-105.278696866,-354.8458182111,151.249046007,-22.6113611864,152.1078967696,-277.3057917493,-88.1418134135,-91.986554964,-61.9414113592,256.4054531622,-194.0823094292,427.6780599434,62
-788.6120257713,-289.6724232672,-369.4523174464,-1458.3157934889,-463.6253989636,58.3131688042,368.7502381784,-439.5839110755,85.4824504908,21.4468691066,182.9227183877,-276.6102955427,-217.6753656641,316.7214586629,-239.5765197857,-0.3713201612,106.7469356371,83.0340188244,65.5037513922,-237.8836389352,489.8723573745,303.1423508565,-220.4896252582,-80.5652869485,81.5757044683,110.5771646348,71.3910780642,133.1615881501,-286.2542567912,-27.7824265835,44.1194607041,122.4808267111,-68.6923027322,29.335945585,166.9046899026,62
2804.3872934365,-590.100374176,-381.5319951048,-432.6538195419,885.0932889582,-81.5732881094,937.4112521239,984.8431742592,240.655085338,-316.2318794625,264.5233477596,-190.8347235121,333.8193500469,-200.4613547749,10.5511197036,-595.9653000154,200.8202348519,187.1199231079,498.0206606924,1325.0783083217,753.1907507028,502.3952559964,424.2347419198,218.187859311,674.3760640482,-334.7301807397,-492.7500473813,932.2022260182,76.8637448876,-343.2824656863,-52.0801318256,-169.8003401993,188.8507997877,-17.2255594045,144.7059296779,80
280.272689925,-1033.6892424658,-143.8860913228,1931.7067891639,-219.2279860467,-216.9568683546,-148.1701452075,-115.6968523956,-272.6632373428,108.1171551553,174.5327042142,-140.1702940893,-75.1246642113,322.7154379589,5.21017174,-521.6850558153,-100.9243011586,173.3570270579,162.76397794,-256.2947214204,-286.7212915612,302.2329847671,341.8433065252,-380.3920786993,-74.9969176699,123.0979566214,-266.9409296612,-142.9354115925,286.9619050878,241.8637215998,-92.0969211846,-130.5902938243,475.8515228286,499.1349552068,-64.1895831104,56
-423.6481620951,1349.500187475,1318.6711213948,1602.123886666,-463.5261987785,550.554767968,-437.5612120205,291.1398447026,-1130.7137187626,-627.2595840256,-137.5906395865,-484.778125245,51.6942338623,228.6387249809,-255.6406506489,-382.6386626039,418.0413952639,-246.4161660091,-18.4221382153,-236.9648188461,376.0806560688,327.079736812,-165.8682075462,-24.4237226619,57.9426300817,-30.8540099051,-186.6070589772,-68.6558614803,-270.7507107916,243.6052232209,-157.0355531523,409.537686503,-96.2819060592,115.8213740201,-249.7056633324,30
-501.2969262315,-7.6640975468,2069.0865149524,184.9183997441,490.9404464071,-692.1430750349,-9.1232123246,-115.95343599,157.0275718221,-675.5487700908,796.2835062252,-82.6059411093,276.1016331945,369.6038437672,-653.5262800474,38.1317352329,-183.7490002309,-898.0916386072,316.558703049,193.0139371783,290.3502884543,266.5722017397,98.57507802,244.9504973851,-61.9471500205,-291.6032411431,340.7641120721,-647.6306719271,60.8486980853,11.1449451883,40.9464491514,328.1908115463,-535.9250178431,-36.1303669505,78.0385212852,3
-1032.1283077786,-1139.9790456618,-545.9368557184,128.4536872279,-73.2325071243,-192.2695722439,716.1087675497,-863.8594022725,44.5412748296,238.6666860206,-159.6969479682,60.7476176885,77.7391880862,160.3932137317,209.8670865938,433.7668644173,180.2390516805,230.2857142265,-326.0056816804,66.4365372569,38.644167537,42.0347640067,320.6052112384,215.6576018534,441.5698480013,336.5805048768,127.2247220245,0.3624469638,-75.8343733671,-94.6367914666,7.82648997,-18.4386156846,-297.1536705965,-213.3207527469,-103.0253695645,88
-1846.8621280038,-1087.9191633686,778.5977926239,-288.9855991067,278.8502366131,179.0506170427,750.9124735366,-1.8341205196,-749.8152509603,-51.6769778219,61.9997559731,-87.8398792883,181.426049281,-204.1551726135,31.8327717689,319.8303170191,-102.7092780479,44.1619125513,146.1926951467,-90.5692096066,-113.0732877737,129.7737200757,-110.0327316222,244.3042883079,83.9292826779,215.4514767071,-80.6004925834,183.2527616046,32.701936211,-26.4685685418,-3.4450065048,-196.7019473458,-34.0202027578,-92.0754222905,332.2346236019,37
-1008.0224146711,-1780.8885391337,21.3166439436,-527.1264428468,-19.2034693794,-122.2964080761,215.0607122141,-537.5158323214,-266.465190337,-118.9972132604,-198.2259245428,98.9256981084,-138.8488141104,292.7423849401,232.5734386932,476.548090273,2.265390185,483.9467807964,-288.7053638194,326.3126162202,245.337768517,82.3472830663,-57.6104073727,-35.6518496405,344.0776964762,43.9488917642,111.2282111766,-50.5550070994,81.6034211663,172.0379851821,92.0000901864,-201.9843439234,-133.8455345531,-284.4933031971,-16.5898905848,33
-1027.387752581,258.9266574185,-1186.8604728467,-768.6110434292,-261.8856970735,826.2735712155,489.4763776586,-265.9847851443,-86.0481564682,196.5456882616,214.5114721697,33.8740439115,-259.0098500402,95.2558817168,194.3015862785,-415.4985717267,-236.7663272404,-225.2112743237,203.5647365039,131.6038950044,-160.9870613254,31.2297066557,21.1567136721,-300.7633542109,-110.8747338348,281.3501422343,-27.5143198935,-248.5907464575,-151.8630791871,-165.0434081521,-215.4586228313,171.0700896757,-235.5910280504,169.6785082605,82.4737439655,73
1062.0746090186,-1576.8464878429,-3.0620010104,293.3487946843,386.310018985,-370.3795809095,25.7849449715,496.9427793372,183.8447776835,-145.8881670158,-482.6061341455,492.6445831962,-361.7041721978,-189.3227673323,327.168090556,-378.4570040268,322.1368911974,128.2482540788,-0.627311988,11.4193294451,-575.0452595752,11.3116616864,-198.6471643671,-528.7275009356,-96.8829851386,-246.083913305,-333.9128786304,22.2577403542,217.0559512666,22.0784434363,-705.4669112903,436.5446765242,303.2824082518,-71.8372047941,-532.6603711748,76
-2466.866099304,308.9334816998,1588.0804373071,299.8548977729,2569.1414031892,88.5887485527,-836.052109179,-460.3096151432,-495.5604979286,356.8093252678,-121.1044706783,474.4367671045,-112.0218471671,677.0154719187,-172.3986118714,-426.2077305524,-300.1860461449,21.6383518962,275.955576772,223.5103799013,-97.4571741055,-462.1947042812,284.626483209,-0.2134711609,237.4286606797,-109.7866296351,487.6196110209,436.4323750682,-51.0392444548,-353.2342398192,67.6905111535,27.1095749663,-107.1256515419,180.4681018071,-34.4061096396,21
3868.8816672639,161.1789760241,1150.2122703061,-33.4262424709,307.5307742673,327.0351820911,125.6402874305,-629.5045730791,-312.1184739121,1365.225517526,-109.9022995535,380.5709577006,-89.1740032879,171.6919424566,811.391380046,-923.211286949,-196.1463803897,-316.1155271416,-390.6264974192,-445.3545409275,7.1129696025,-90.4747614766,-694.9184232586,179.3800520192,-32.0377977332,164.054753033,172.7316205006,133.0893772642,79.2893458954,133.495330641,574.3646090534,-761.1866919948,-385.6596285088,106.3362073169,-269.7428631275,5
1355.9360586343,-1148.9230776208,-744.4863949026,-891.1468507257,1005.2330054611,-514.7955079208,-9.7392767496,-150.1538577767,-202.7904393118,-584.838101074,-380.7066739719,131.4708161806,99.4089035413,-346.744818794,579.2337741558,-334.9358351619,1668.7450884357,151.5564973075,760.8899877967,143.664760072,-716.4970156122,314.6171367819,306.3953052104,-1065.1452649042,458.0592831302,-837.7055505815,591.6494880511,26.691755049,-260.476542446,-547.5685557551,-458.8015376216,78.6187343559,-66.8893714168,-230.1995543874,331.1948238442,76
-785.1160357285,-1746.3414355901,24.5729496673,351.9816568222,-145.9270335167,-109.9544996552,239.924610604,-49.6926069947,292.0895854447,73.4961242646,-8.3685815138,253.0910507733,352.5961111709,-58.3012682643,-218.1609401629,558.9585951249,-274.1384382798,502.3041667072,-161.744226511,-175.6727826809,-90.904530755,172.4934011909,120.379272386,-68.0125817204,-65.6668856822,139.4057137955,-369.2512917278,-216.532552435,-7.0929216171,26.9091938326,276.7828994459,-52.5475135334,151.7158219049,182.2931552601,-0.8644959215,87
-687.1642518467,402.0663576644,-1351.274294895,-221.2081525956,892.81014384,-252.7985234439,618.6210729447,-1527.2114110656,-601.5435041101,-172.6581432383,7.4133087301,-129.3344508415,36.5542135769,-495.5369117915,366.6830633003,-216.1027353301,-119.2555050965,-132.3191252744,323.2561180051,-274.0105500608,0.4845672238,-43.8701507493,-134.8262602534,86.4490740234,116.9097279161,-133.3238490641,235.2552959857,-194.2610774176,-11.0202643302,47.5558373522,-236.1229866762,320.9256720476,-226.6144981043,-156.9020847135,-178.2706241365,68
604.3354966129,218.3745195558,-191.2416177707,448.7541649405,-1582.7166913789,540.721347004,-361.0234623461,187.7926441951,-597.4827572278,-451.3472959974,-19.0664886965,-9.3352902877,-441.4262602897,360.4203730098,71.6364845473,-1.8078362019,471.1789228183,521.1807587521,-41.9477455461,216.6680443012,-12.0896720162,361.8895857631,-6.0140507968,88.4328620491,426.7411103637,269.285765985,209.8615457834,-26.9188737594,-17.9060923767,157.1742562603,-115.1918082175,88.1938322196,-282.2986925326,321.3672024054,130.3280755989,83
-1024.9708444327,304.0257284966,-531.0359522747,-1706.2109094214,186.4182916109,92.5495190657,51.9105309545,-591.5145864663,-455.7159647792,35.5669252291,14.8713774438,-243.4644971859,-808.7954502525,279.4761558775,-380.1141966457,-291.2687483707,-210.9471151142,-137.9062984975,-5.1298447814,-18.5836636848,565.9426839681,48.5674763858,133.1761565092,-242.367353008,-33.8039828603,-151.4572864442,105.4480591669,-49.5959052295,-90.2604933039,32.7036580169,239.3531716367,-67.5195110411,283.4444086321,-187.8181484949,194.370645603,62
-654.5227221906,-1231.2157039419,-291.8060346319,1746.8692316341,-460.2057709273,-12.1492713109,-470.684522232,284.6902366213,-155.9535182721,415.0706219567,547.2722573046,281.5142139268,227.4601917024,75.8896851358,68.8643046184,-381.5088596113,-88.8863006793,-135.9710855074,-96.2999488942,58.1808581038,47.0306983956,-38.0792611813,341.2168541579,-392.1476339721,110.259973723,80.7947606894,-178.6309453937,-187.6513496089,28.8366983051,96.084471454,161.2864897233,-159.2652009341,177.980090928,-282.8923027739,-3.1751129375,57
-20.5382115605,858.2373490445,-36.1293006048,1213.9957423185,-1191.4163591587,703.6904314689,-39.734089961,2.7891744244,-876.461042469,-158.0238219614,-180.7401861733,-315.6442724987,-112.4773544344,186.7787551673,-197.2919549993,411.0872032828,-161.0413348768,-198.1991901803,125.4548727548,179.2823529195,48.7077555945,273.9089714663,-28.8726559375,-276.9375127988,523.8622492098,315.9349148807,113.3948605448,-59.5267650706,44.173847875,-232.6217298337,248.8534366503,231.1378262083,-249.0863039575,178.2772219925,308.5455388675,47
-1306.0497015499,-1217.0966735804,-76.4080121602,724.2812993752,-29.3810310912,369.7933149866,150.3922929237,-417.6604376009,-46.1896574142,-33.9288603089,604.4958392529,-196.518553609,-18.2570744469,-239.9667688246,414.9045631633,484.0664938138,-329.3067761627,-69.757457993,-136.6614488139,146.2591496224,-26.2000431217,27.0385335918,-60.1781929631,-237.4427584247,19.0090515928,345.5257777088,-112.6017692764,-202.6254441788,378.2410726777,-159.4244665444,49.1180336974,35.1848599017,-391.7863979446,17.1264917408,136.059811517,19
-603.2343376907,-890.3847553322,-353.2167489526,1353.2502223879,-662.3941131042,-250.7816200779,334.6371389067,-315.9573517762,162.4766568174,199.2734755142,246.8108050186,177.9230971824,175.3910509257,-100.1136261488,345.2366349829,270.950182075,12.777181467,341.8251169557,-273.5497773533,157.8009040074,-238.6719776639,48.6715359916,488.4973437113,-71.1280612437,122.8672313237,100.829074001,71.9226093966,-26.9083115418,97.6952087948,69.4892941549,188.0893188924,-133.4505286213,208.4393214775,-58.0443482225,-23.3542758536,88
-914.9768686903,-117.1151644822,151.2079558561,-237.4843205954,-1063.690523216,-91.5831137786,33.2074007671,480.2356730053,55.8312694657,614.4967378715,109.3359390173,-437.5283131057,226.0304413318,121.6944599344,37.3227504817,-212.5546508896,236.5102411567,-109.7363018573,-89.0697544631,314.0367212923,27.8821544236,-36.1038982616,-81.762188752,70.6228543034,-31.5566327697,-209.0535314045,207.6967935,76.5298247349,56.5911302162,-284.9121412577,-10.7908615168,-68.7151548736,14.4432120046,-41.0297291481,50.7692188597,96
1486.7381013969,216.0100301081,-1792.3124599433,486.3937843915,-350.0119748725,906.0702060119,-1241.3821202032,1029.0026393374,-314.1219608747,-515.7471227014,216.5650708533,142.4005334708,-847.3970267078,-218.9906774947,94.5081732984,298.6171118944,559.17822358,-154.0696448612,-177.5381099181,367.8644205182,100.7302185903,-513.5215908742,223.2749572207,267.3135310801,329.2095452267,271.8749604485,-597.8574840643,-55.6463861403,-349.454506332,80.7104805688,-300.258444231,-64.8225495722,-1.1422618288,156.4075174876,211.6680592613,42
-1764.5439380022,859.7835839496,457.3883743454,-222.0081138957,-93.6807168634,598.1245443667,532.433598618,370.1249541916,413.3710531988,193.5218830692,-63.4400663581,-484.5759724422,-125.1792994805,-488.7055856675,-36.7633492606,-411.7893472569,70.5455786597,-119.5968622653,-276.0405709557,-86.9920221308,-449.6983089891,178.8490626638,72.2480461958,105.9437125337,-35.2458562727,-257.5972552388,-90.6719518497,-122.7807047867,-97.3505814027,59.7060348799,10.193159639,113.6376169154,83.802765728,-39.1095558766,-515.6796442271,23
695.7039259069,1843.3745046939,-1086.4443508755,13.2840115464,-422.9333452519,157.6570106598,-393.3424637737,-13.713424337,-1075.2240944334,-654.2577556285,645.4292376251,157.4212557382,-281.9009783898,-529.3525191979,251.0124994618,-173.8722242892,5.5136245527,44.0971181931,-209.5551545667,496.2324040126,-111.5154249355,295.3498938145,-91.7261398337,-35.3013559691,175.9898136678,130.9209627522,-191.7208350749,50.4407709467,95.9838160473,106.2965951599,171.8360556768,2.559468291,-169.9514984424,-48.4333650067,202.3883620852,44
-1156.4917084606,-1362.7366310348,-899.8102850328,447.7500091599,645.6963502164,457.8194196761,517.9442392777,-412.9496512767,-24.8596900463,110.5356702806,-366.48741161,318.8129500186,-333.3033529223,9.8023281125,18.8965708754,106.0774913869,94.8072111855,-260.9906660183,-350.5437884019,142.5635847471,-98.2045076915,178.8270129054,384.0946733584,239.4566759552,467.045724746,158.5648795883,-71.8472632226,-2.7030930586,488.6945197343,100.9191501004,-65.321037765,-2.0665770864,63.1208632433,-216.7565910247,-202.5285768151,87
2212.1066396129,-233.5633135553,-992.6465986357,-32.4077579153,1018.7405853946,-84.1484864915,1281.1824474277,784.5193306671,214.110070638,-306.0004933029,646.6020211965,-307.2372784181,505.8480730235,148.9562608473,-865.7569048409,-359.415642177,-1213.1266475218,291.6152203725,-486.2662868126,442.8024565372,-220.6898516313,-764.4379685957,-816.2932544263,558.8871324444,563.3073610085,-54.0216996321,-131.4534631181,-90.8802205792,-781.6896084775,726.4411567013,718.4990265016,672.6631515787,37.3890694451,-73.0059374147,3.3766951044,82
-264.919641328,-230.0222439718,-1038.1890881303,919.669384201,-439.0025247144,-106.5384276633,361.5624859959,-1260.6924438517,592.6920188771,-81.4703921808,6.6830602256,-140.9261778997,292.1617993781,-34.4899445708,457.1877459302,-83.5978429571,-176.8755740921,178.2030203373,93.8666669135,80.2057481776,174.4140506157,56.9999098754,133.8373528379,268.2839833379,-204.0797962208,107.4024446715,500.1372638064,195.3123941665,179.6752741775,-87.4023476963,119.5907669093,478.4341554345,154.13631485,222.0386676616,-100.6477111247,49
2686.2915133429,647.4373588771,-589.711228212,118.122813294,802.2276288064,-389.3674717134,1134.0611663086,1295.859641388,-183.7346840689,-178.7214917603,112.2664488334,-875.2413437917,111.3455939535,-88.8104140244,-77.0925563897,-1035.9677344892,-421.7280075538,702.9323697458,151.095880118,893.3396575299,1060.2208630205,-117.9015883702,85.2999590842,371.1710553806,288.9577560333,177.4209933023,-877.5957794018,29.6568893248,192.0105884865,350.5053859815,272.4241411981,185.5998910691,108.977200116,-2.5760921046,-182.6689561,63
-1284.9543763614,1841.2060135536,-309.6953665259,-875.9856254662,915.5950654818,-40.6640964568,174.9898921012,-95.8952235437,605.2477615579,259.031869455,536.4440749775,333.1026271251,-130.8399030041,101.728921618,-140.6462540633,16.3659605447,359.2903844906,-315.3924135677,52.5513944915,-113.0922491168,-204.7389322058,-135.5995662674,298.8832580693,-142.1401236497,210.2218892914,490.4979224371,-398.0758893088,-282.1607353681,218.4441842647,-38.6654702766,103.9820875113,120.4281289484,-218.5573127503,183.7423206494,81.8723965962,24
-1552.2408199078,1484.0604082948,510.140551946,-265.4012346983,264.373320514,952.4881588222,-168.6457984884,471.020512653,811.2743061303,-32.0076824397,-107.04675203,-255.1233448213,-152.8359366079,-65.4240166251,-257.5387923766,-575.1171368365,-44.0214661062,134.4033539878,-247.7853955802,-120.7827376905,-212.4303147836,212.8668771389,50.4441405151,142.2901834308,-91.5624549932,103.3461037018,453.6674673232,20.6059219426,279.0297928091,52.2731497613,352.2062979949,115.1422196625,87.7486863012,-162.2652770121,-230.1746725983,94
762.3899938271,-371.7652079246,-1208.0202187701,591.3527284129,-329.3999421962,-678.3203868405,232.3388207284,-577.064616497,-222.4671243927,-392.2714566432,523.4061044936,579.908628309,-772.324877132,-144.982522406,529.3859998976,150.9363357204,49.0485733272,460.5873833053,98.8594132257,346.2961960302,-456.5879248558,165.0250577364,170.64999377,85.7051394527,-386.5672963168,-70.9327550106,42.8284344892,178.3819821387,205.7302217653,26.9769962661,-109.3191255369,160.6331590795,-52.5444083816,13.8243498337,-17.8973911876,69
-981.7073406466,-603.2171770311,-374.5039781971,1168.6199320649,-303.6262164801,-103.7997183316,371.5506621961,188.188297952,169.1814263719,618.18621511,-300.6876808627,153.0654398335,597.9164982376,51.7740055628,82.7518903511,206.5104173848,95.5202075598,8.9169136072,-15.4895875326,-2.2384242683,-232.8382242165,-256.6320018043,380.4470156118,6.3715635371,-39.4560268903,11.8604529373,-243.3904940225,70.4067075951,49.4004293294,-136.4498058254,372.2464643792,-291.1339501365,100.3216635411,136.8032724119,7.1064614591,54
3814.7015667474,-24.2466315937,1191.279604673,78.8311815526,195.6252504164,415.8259289551,230.2540327134,-630.7341324739,-220.2658497048,1437.1534767319,-341.0897750962,652.1699504542,-168.0517667686,-26.1830154082,515.4461914222,-802.4336286686,-447.7650510392,-273.1420911833,-567.2234695982,-355.117323984,20.9595154695,-97.410702823,-862.5461683738,138.7394273201,139.0444845504,-11.6731210072,243.6050563116,-23.8364801636,85.3450830631,55.5181514742,372.1254323546,-451.7292313139,-292.0103603146,182.393585004,-345.7124316268,5
-637.1569410082,443.842463243,-377.3433287498,-1518.0620447283,-275.1996093958,82.1677617267,-28.0983458255,-366.5191088013,-3.6031858302,-146.4404979657,408.7871338029,-289.7142051059,-115.2797162097,19.9906560793,-307.710697542,-39.3623841517,258.7840806059,151.2306422091,25.9399662668,-522.7977830158,579.2105918569,396.649597335,108.9121432718,-142.6315701552,-10.3998691864,-73.3422066618,-325.1418025898,-81.8084574488,-181.2914274634,223.7933108877,105.262447923,-35.2541089909,-241.0412981609,-164.6544465909,60.3031854598,79
-752.8014183562,1220.8293023424,-397.5809583409,125.2825598879,-840.2098150906,316.2295488902,487.5058997553,267.0630770213,-84.0628531532,87.5577625161,1.5685422063,289.1998634489,-185.4428467358,-538.685661639,-202.512903064,-26.2289297802,-506.178248685,-145.2054506713,297.7078666616,-180.8485356551,-89.1814582537,-377.0584447912,386.6420502593,-83.4445881229,206.4118826202,-172.8501995988,77.8094625326,3.9070094398,-5.4764542928,-229.2796347419,-19.4186771887,-179.9249545331,-54.7658580513,-167.2385101413,-173.7802493233,43
-1695.1198295034,401.3807145462,13.7719237064,-514.9044613362,188.4049433359,-56.8570935574,799.1351558119,-151.4858807161,4.0489686031,570.2056166331,-175.5772433489,-443.2979749606,-283.6315196632,-133.4581934331,-214.9869391807,65.2785103628,86.2322787924,-341.768232968,-308.9816046164,31.4525626583,-271.2389544853,-235.350978313,53.737096557,-109.2629094202,-68.1211657242,139.2989592598,-39.6497152573,166.2330407074,78.0423992537,-290.6003566743,35.2706031099,57.4499830958,144.6021436819,116.7644560479,-43.9805131948,12
-462.3424307621,688.7348384795,-914.8135456837,-291.7464807445,-340.6351124786,-460.398920184,405.2652674317,-624.6912881054,-179.3603176965,153.265231011,553.9542316103,185.7873311767,-36.0732317991,-404.2645345329,116.4463685392,-316.4534085415,91.7984548644,-237.3471192605,-1.7725888271,13.7348422474,274.8482780399,-10.992816477,222.3371705695,50.9396381248,-36.0874764579,-20.3203437577,71.4436031858,82.476185001,126.8730247961,-28.4025350834,-158.0454763956,259.6572087785,-126.0965258552,-184.8365518839,185.0762139455,50
3897.4528903397,-274.2465279682,1392.9702136919,152.1808406347,6.7685411781,965.1542104167,-171.438633773,-925.7455203729,-132.46493639,1884.7077994201,-406.7585862689,640.0621835524,-115.7736062379,-245.2073991526,-102.4195695237,-99.6881150095,-322.3965137811,-185.6541918056,-262.530650729,-72.694175893,-44.8549070028,-148.5980025718,-730.4632578535,-266.6742266701,352.4718213892,-530.5028519538,201.7364678874,-177.4775282254,280.6370765459,-151.2504109289,-187.1094317368,195.6513234787,282.3020014845,34.219892329,-469.7823282478,5
-1007.3551182839,-343.7360843532,-645.5819292971,-1232.1068859048,-118.0962227546,-204.8809827214,439.4951226068,-305.5606385168,-363.4560992506,407.5187298098,-467.1263916854,-35.7722905676,-310.0859223891,577.8973077201,-263.6233461786,-10.6801372881,-45.3821563663,-36.7737237336,-18.0173243595,96.9894999003,130.6309620662,-178.1956215988,9.3589868516,-71.3067502385,-125.2749072772,119.8638991414,228.4380975338,231.2120306431,-425.8785106316,85.1967197811,-93.3813861442,-119.157277468,477.5120222265,-118.4026252562,160.2277408514,52
-1263.7189157605,413.8874899687,659.6945354473,14.0473780936,908.3029466991,-1601.4400632204,-309.4008942299,-301.966814169,484.767986846,999.5629531804,409.5160464884,104.0556553283,-192.3472688743,283.6140407313,-186.1533081215,445.6080286975,-404.1541833891,46.8029103657,8.4049681581,112.1453873524,-278.2899340387,-40.880652783,-78.7939087895,-48.574918718,293.659756482,288.9864949568,-77.2773301064,320.6004194,271.4217209455,-284.4135459422,420.9366174118,21.9760543231,-94.3045143395,-63.3957413121,131.9103711823,92
3509.0004094547,148.700975179,1077.9639147982,-147.5162089319,286.5685400322,993.7357915665,-220.3673492036,-446.721481551,-38.7000260049,106.9272418984,907.0085159477,-1295.057277065,-76.1084123347,609.6295862831,36.9474960247,639.796447073,109.6441864099,318.6507901216,-81.1347110876,-206.2449980849,-648.9074037319,-586.4445378005,552.2582568167,-470.7993797365,123.5157940867,-524.8327527094,-93.0719577979,887.4170943867,-260.9916287881,261.1616707272,-165.0285284827,-111.7062215851,-186.7996921237,-58.9290051842,217.2715325374,4
-1477.5121302959,-753.8209356942,312.1136014337,-1077.4075464074,62.7146591048,-15.1700907348,892.8313666126,-304.7953274291,-364.9203542111,-134.5279850789,-145.7926239096,-191.4494157416,-342.1174629814,108.8332646838,-55.2404027726,300.1879402337,327.7517675964,27.1442660296,-34.7050396194,25.8264086975,139.6088288858,10.5598211685,-215.9579136817,328.9749666061,442.5761584163,-21.4122468595,340.9258264241,77.9655333335,7.791695076,124.5082262853,-145.5481050861,-66.3543922071,-62.2584757439,-206.5835941739,24.4570288806,84
583.6415017344,-213.0217032175,750.7885293448,-488.9953884319,-274.8635461595,-295.9955180482,-354.6203438234,-345.2095827237,29.8842497343,-316.0899087893,149.4722774528,-993.7128923699,-533.3158038607,-6.9149338216,564.8336891193,-452.4541299475,-633.4652308611,284.429285998,-12.9628649047,-85.0702863789,-66.8293902046,-154.4976074671,88.2476078109,1234.3960134923,-26.4507142062,772.2994117064,-182.9815515304,-649.2356447223,81.1396659684,106.3464200136,-339.0104148813,-613.6724871176,255.7710995332,126.2138033633,-91.2027411503,1
-810.0824485342,-1391.7782391278,499.3481869637,-646.371748737,-643.7976255645,82.7271389058,7.4864658131,122.2089477673,71.2894705758,-201.5986940238,128.3158583596,25.1232254647,69.7896670286,-128.1273987588,444.0864316387,344.6864441866,-84.6658810121,603.1391564913,-169.954164582,28.3336336474,-68.1324779279,384.2380031562,-374.7357710084,-76.1932242197,-51.8798036737,-137.9708222765,-281.95046513,-25.8173326616,-164.2312331524,85.7555223813,-264.3283025522,-38.6344594152,-185.652887846,39.6607524632,-82.2684098022,33
-653.941886547,-1121.1190431394,-759.0940480157,2000.9558898152,45.2923490702,192.4678856075,-254.6926975228,-559.9684147741,755.2767192029,120.3350785417,-137.0918013801,-252.6738881102,447.1731647053,-79.4961453516,361.7566894169,125.4735251887,-109.5988207567,54.4898847734,-273.1985574421,-94.8365371061,183.9626616783,226.2340297867,-177.1349773217,-88.3522557979,-252.9727407898,-256.1898041629,-233.5255651219,89.732048822,109.7689293294,-106.5134032581,312.5737862489,-29.0572493166,324.9655824338,-256.0942411415,125.4287898585,49
1136.9402430149,278.0473515868,-454.2274386585,-527.6685296434,-540.0146946495,-934.9569279399,-340.4923822997,484.96851119,-51.3545716022,535.2623818177,-758.7528941274,413.2145938895,-11.1194529722,146.5345131976,706.5484573804,31.5740171353,151.488213946,-613.2405836824,24.6973240806,303.1636402301,-12.8295569979,-452.1588418252,-222.4858478195,729.2142719268,-494.0125295555,267.1600840684,83.2198390761,-59.9225783503,488.2735878315,26.4677466514,-329.4190100578,-56.9861175349,126.3925785792,-422.2856638492,-180.7898248171,26
-146.7430037992,-1940.2022615155,-459.778090953,-115.6481823422,-213.4459183417,-168.3481138418,-96.2660617128,152.622900795,993.2347009222,-51.0567448462,-97.3155228182,330.3537087031,-415.6215326299,-47.6845300566,25.8404869208,500.9875625865,300.1624826683,212.0657996236,-565.8522041535,-24.8560262521,-171.0266864209,-149.435976711,65.0452058454,74.3646803731,91.0277618947,-167.8062283444,-403.9101138295,255.0492741777,-22.8879959195,0.8036430094,-5.0309106535,172.0814856952,-215.4379865924,-85.6319072785,-193.9361701169,18
1059.362116565,2372.0171254985,-798.2430222883,561.2116108291,30.7779245736,-21.2144836683,-208.4960962206,-94.200444791,-1407.2812999286,-192.696547607,55.6145359223,-110.6410049673,-330.670647876,-294.3824529769,-59.1859378669,-92.4266146774,-167.1942990295,179.086724618,-392.5928584266,122.0276985538,-234.359833139,719.0929690932,-227.4102291995,42.9399268629,-146.3413493851,-97.0605525351,-169.9591553221,-78.1264478493,-15.865539027,-182.5092203936,113.1094495909,224.4458413634,-308.6834479799,-102.1347331187,-395.6261250797,44
80.9537154864,2004.9647335557,-217.2015507399,821.4708185844,-434.5090247854,-589.8626498186,83.2853213748,-154.1105443021,-791.1394012347,1.4123609779,-281.3336132328,149.7719137054,-575.8719556022,-239.6324799498,-279.9952893724,18.9518299574,-392.6477681127,-78.7419134882,-166.8518176141,15.1019427503,-147.7516995791,72.1352791633,371.8727774866,-111.6443311474,-184.4796967044,-268.5550575829,-221.0172819708,7.4648330007,-139.6926449986,-53.254008094,-84.3652295055,11.3743780693,70.6553651738,45.3161634699,-22.0366955069,13
